"Applicant_ID","Month","Monthly_Income","Annual_Income","Employment_Status","House_Status","Employment_History_Years","Online_Spending_Behavior_Score","Utility_Bill_Payment_Score","Number_of_Open_Accounts","Credit_History_Years","Food_Expense","Transportation_Expense","Home_Utility_Expense","Shopping_Expense","Environmental_Spending","Loan_Amount_Requested","Loan_Term","Purpose","Approval_Status"
14,12,4917.91583201848,60000,"full time","Own",14,28,39,11,12,1084.86425357127,562.603893652151,346.448358990362,714.1081410293,223.934783880697,14412.4089256627,23,"Debt Consolidation","Approved"
15,1,3972.3751191205,46000,"full time","Rented",11,14,63,7,4,609.93322314552,264.616897215862,368.182105440524,941.185879065848,76.341438097444,NA,NA,NA,NA
15,2,3937.66501913779,46000,"full time","Rented",11,14,63,7,4,732.496665906319,455.3115360337,201.852597617034,410.474886854124,116.682457301758,NA,NA,NA,NA
15,3,3860.59420781676,46000,"full time","Rented",11,14,63,7,4,934.300334233909,414.771958422721,259.336553595148,404.117514297116,62.4428050290065,NA,NA,NA,NA
15,4,3682.45048546232,46000,"full time","Rented",11,14,63,7,4,432.938573036403,185.976030947834,348.136686490066,889.686915708655,100.991056087642,NA,NA,NA,NA
15,5,4021.72826748186,46000,"full time","Rented",11,14,63,7,4,1053.98605761414,513.563733512572,341.943406305983,406.547692558282,68.1679164094734,NA,NA,NA,NA
15,6,3570.05200151665,46000,"full time","Rented",11,14,63,7,4,885.662487394808,524.717417011152,196.935119442587,493.529174573353,136.505509805897,NA,NA,NA,NA
15,7,3491.87883312504,46000,"full time","Rented",11,14,63,7,4,505.335648314914,184.298870004145,311.248167323431,446.168916300759,132.510864418355,NA,NA,NA,NA
15,8,3580.82814139004,46000,"full time","Rented",11,14,63,7,4,848.03339096493,397.546857069739,241.522790539135,771.986781973933,127.912829963486,NA,NA,NA,NA
15,9,4116.09021722494,46000,"full time","Rented",11,14,63,7,4,984.449105759305,249.028842538952,286.241368321244,714.842984882894,135.03139765286,NA,NA,NA,NA
15,10,3597.17797609046,46000,"full time","Rented",11,14,63,7,4,962.566500536616,447.46109750234,203.829825607485,492.020051533489,73.4035188966247,NA,NA,NA,NA
15,11,3874.11815103454,46000,"full time","Rented",11,14,63,7,4,969.890197405162,501.954411456248,329.650414022425,638.079883918868,153.58155928377,NA,NA,NA,NA
15,12,3576.18220508254,46000,"full time","Rented",11,14,63,7,4,464.204199845403,217.581594102185,221.587503669786,746.59299801717,163.401232700309,8151.91417473834,6,"Major Purchase","Approved"
16,1,4497.19688932722,55000,"full time","Own",3,15,79,15,17,934.694343150511,228.529203827316,425.88297894709,1004.80298306421,120.85968769859,NA,NA,NA,NA
16,2,4487.47688407699,55000,"full time","Own",3,15,79,15,17,565.171717610897,323.999151087254,437.389767316889,911.064643468595,86.296163948065,NA,NA,NA,NA
16,3,4925.81967171282,55000,"full time","Own",3,15,79,15,17,753.674729757708,321.323309312977,430.204613470435,500.614430410186,144.024938622575,NA,NA,NA,NA
16,4,4438.29237497024,55000,"full time","Own",3,15,79,15,17,898.168779611209,478.394515596866,268.513269667894,1094.42099881969,198.252431985719,NA,NA,NA,NA
16,5,4166.65596064801,55000,"full time","Own",3,15,79,15,17,1025.59787728846,325.305186858594,339.735056999215,446.594136315171,76.5818232977762,NA,NA,NA,NA
16,6,4963.06871580115,55000,"full time","Own",3,15,79,15,17,988.197915345489,737.934065442059,262.195806501344,647.175454479284,204.089849970802,NA,NA,NA,NA
16,7,4711.79624644962,55000,"full time","Own",3,15,79,15,17,938.550786295589,299.501857150859,414.638520577538,1171.50278323906,205.462071959398,NA,NA,NA,NA
16,8,4555.08503094704,55000,"full time","Own",3,15,79,15,17,581.589773062278,299.089053092001,257.355207251086,527.056310680846,134.945006767451,NA,NA,NA,NA
16,9,4652.40725502372,55000,"full time","Own",3,15,79,15,17,559.76497733866,360.141213320709,458.213304586051,867.650021683194,209.804731286819,NA,NA,NA,NA
16,10,4539.24373050298,55000,"full time","Own",3,15,79,15,17,612.819650343739,563.781757913838,287.567849094394,1014.70397236113,152.638655437604,NA,NA,NA,NA
16,11,4667.58264360639,55000,"full time","Own",3,15,79,15,17,1294.05769924419,455.041088310664,256.325775995383,587.114955762666,58.4112993537078,NA,NA,NA,NA
16,12,4245.74918783037,55000,"full time","Own",3,15,79,15,17,1112.21559754974,427.805904543207,250.648673842633,490.12551614708,132.531431339211,30118.777811015,19,"Medical Expenses","Rejected"
17,1,1999.18362312019,24000,"part time","Rented",14,59,71,15,8,393.606062741684,204.371609998395,118.292577813981,454.857222245711,22.1269771541261,NA,NA,NA,NA
17,2,2160.11677291244,24000,"part time","Rented",14,59,71,15,8,581.024445927795,223.474193820459,198.696471459253,529.503281105793,60.6116440362955,NA,NA,NA,NA
17,3,1983.56729755178,24000,"part time","Rented",14,59,71,15,8,213.421236994475,164.876360303798,118.04674271276,237.828144030321,36.5727775926076,NA,NA,NA,NA
17,4,1860.62359986827,24000,"part time","Rented",14,59,71,15,8,396.734570041047,158.977431424198,94.0150994108799,326.206425956453,53.3092679443221,NA,NA,NA,NA
17,5,2039.0465461649,24000,"part time","Rented",14,59,71,15,8,263.942005061825,194.680639437379,179.454431029512,494.286839880583,38.047127863198,NA,NA,NA,NA
17,6,2054.3714677915,24000,"part time","Rented",14,59,71,15,8,477.10792342512,172.881282605081,115.892404853294,513.326858447441,77.2838835667796,NA,NA,NA,NA
17,7,2032.38851521164,24000,"part time","Rented",14,59,71,15,8,228.043721576958,109.815550642046,142.455148470281,385.829616523526,85.9742263398015,NA,NA,NA,NA
17,8,2021.53157638386,24000,"part time","Rented",14,59,71,15,8,480.708285554698,102.805638677099,171.256512024744,421.584396408761,90.2323328380177,NA,NA,NA,NA
17,9,2098.96673951298,24000,"part time","Rented",14,59,71,15,8,461.393671547687,183.881419095864,156.966092715262,523.921065420331,93.4424451068201,NA,NA,NA,NA
17,10,2068.12061807141,24000,"part time","Rented",14,59,71,15,8,388.981293140989,143.229111879088,155.301928938698,300.24533554349,92.8854659539491,NA,NA,NA,NA
17,11,2010.5181706138,24000,"part time","Rented",14,59,71,15,8,483.632521201411,223.348458980089,166.534842038558,223.50846095588,28.2429280588656,NA,NA,NA,NA
17,12,2156.40371572226,24000,"part time","Rented",14,59,71,15,8,374.664015325801,161.227420431835,125.389337176152,388.935404262785,23.8858589447578,7191.93505716976,16,"Major Purchase","Rejected"
18,1,4073.58958136368,53000,"full time","Rented",16,21,90,2,11,420.579944535066,389.065515206166,303.028369711239,440.30420292964,197.303124719835,NA,NA,NA,NA
18,2,4106.1099132717,53000,"full time","Rented",16,21,90,2,11,596.591603802144,567.801397027316,355.287812064142,918.388000769995,77.9581496542286,NA,NA,NA,NA
18,3,4175.30773418257,53000,"full time","Rented",16,21,90,2,11,1140.05684046907,420.434287610129,390.835209801403,941.755993427607,139.388576396467,NA,NA,NA,NA
18,4,4574.25935370072,53000,"full time","Rented",16,21,90,2,11,496.008324597781,389.049331372714,240.114058645285,1004.26270244626,166.661083377817,NA,NA,NA,NA
18,5,4197.64417675324,53000,"full time","Rented",16,21,90,2,11,1080.04722220734,307.26954627385,273.288710728407,686.910673550893,42.7529507109719,NA,NA,NA,NA
18,6,4006.75984193028,53000,"full time","Rented",16,21,90,2,11,689.325033485955,311.092621796616,216.835946144086,997.02453486613,49.4047134922595,NA,NA,NA,NA
18,7,4081.14561423427,53000,"full time","Rented",16,21,90,2,11,914.111758992595,389.683169784847,274.509348698419,942.2736537749,201.183850943999,NA,NA,NA,NA
18,8,4521.03932114939,53000,"full time","Rented",16,21,90,2,11,1241.04773633716,552.820255126944,430.559096440396,972.322457190936,201.893707587855,NA,NA,NA,NA
18,9,4758.33496710208,53000,"full time","Rented",16,21,90,2,11,845.936782604383,635.234928322179,393.394455327137,939.352287044422,70.9997923603295,NA,NA,NA,NA
18,10,4181.74586041132,53000,"full time","Rented",16,21,90,2,11,771.853391811378,579.620620334032,415.975045307035,898.90970532485,76.2578649925981,NA,NA,NA,NA
18,11,4178.80605574464,53000,"full time","Rented",16,21,90,2,11,1105.52842936102,420.78202593183,224.355175277015,577.119586412178,122.402614265239,NA,NA,NA,NA
18,12,4504.48552658393,53000,"full time","Rented",16,21,90,2,11,695.020213592103,227.846631681328,300.424422776137,600.637469569805,216.250215998974,4374.91784723243,13,"Medical Expenses","Rejected"
19,1,1889.13479658465,22000,"full time","Rented",19,86,21,7,18,430.174321272584,208.656373005499,146.311028350438,253.381483505885,83.5709090046623,NA,NA,NA,NA
19,2,1820.14703350918,22000,"full time","Rented",19,86,21,7,18,531.953707897391,240.21364797984,95.3258653890173,374.459219399531,26.5108721324253,NA,NA,NA,NA
19,3,1730.18289287575,22000,"full time","Rented",19,86,21,7,18,256.576910878867,150.293653039607,105.113046476677,206.964773109498,57.2750726701913,NA,NA,NA,NA
19,4,1792.00752579297,22000,"full time","Rented",19,86,21,7,18,249.473173920079,140.619381666573,113.199965991398,409.906946003919,26.9235867280308,NA,NA,NA,NA
19,5,1791.49425573802,22000,"full time","Rented",19,86,21,7,18,436.167469091154,249.723444354455,148.54978791688,334.407691980715,75.2850948080431,NA,NA,NA,NA
19,6,1982.76002820736,22000,"full time","Rented",19,86,21,7,18,328.363738820183,235.814075268704,174.795139673842,329.457228753488,80.972244872475,NA,NA,NA,NA
19,7,1976.27971418357,22000,"full time","Rented",19,86,21,7,18,382.219473413382,252.519652086429,185.61328950224,262.558704554219,93.1077493630414,NA,NA,NA,NA
19,8,1797.35143939033,22000,"full time","Rented",19,86,21,7,18,474.553029907925,165.990482749577,108.849409010568,250.466369514855,35.4161376987308,NA,NA,NA,NA
19,9,1784.65460598624,22000,"full time","Rented",19,86,21,7,18,212.651157006217,151.892891572595,146.872142462769,301.343800939874,53.0227487233728,NA,NA,NA,NA
19,10,1776.87682410081,22000,"full time","Rented",19,86,21,7,18,412.233424604693,171.549295160566,109.352204282451,423.428707552686,59.9867366983472,NA,NA,NA,NA
19,11,1980.21881182212,22000,"full time","Rented",19,86,21,7,18,377.830422796655,242.342137575659,154.662191618711,366.864682165225,39.5708476077973,NA,NA,NA,NA
19,12,1888.31994623567,22000,"full time","Rented",19,86,21,7,18,330.859196881183,179.191555961108,147.228864397025,292.985814219217,43.3966786009253,7518.47181075718,12,"Major Purchase","Approved"
20,1,6802.56542910356,77000,"part time","Own",1,78,22,4,17,1800.1807040607,980.808332141389,435.444727371602,780.864888998735,159.191570550442,NA,NA,NA,NA
20,2,6533.19781129637,77000,"part time","Own",1,78,22,4,17,1361.56653156592,400.774703420202,609.919706310149,798.581918182419,156.814905269009,NA,NA,NA,NA
20,3,6281.26594032316,77000,"part time","Own",1,78,22,4,17,1679.27589530383,418.636186063582,536.082611520225,1460.36003534208,115.948002320863,NA,NA,NA,NA
20,4,6300.33181347341,77000,"part time","Own",1,78,22,4,17,1015.14429543293,486.968281502177,432.335334562142,896.881761180066,198.205009021699,NA,NA,NA,NA
20,5,6369.39993952401,77000,"part time","Own",1,78,22,4,17,1368.59273144694,724.440851123067,597.398687385999,1050.10867971551,274.346512806252,NA,NA,NA,NA
20,6,6258.2724605881,77000,"part time","Own",1,78,22,4,17,1336.21854226624,741.9960686538,476.127757331936,1545.51066465298,195.446309839091,NA,NA,NA,NA
20,7,6266.95623383081,77000,"part time","Own",1,78,22,4,17,1515.61121647444,446.606798018324,439.973345125788,1106.88049315318,75.6264719328344,NA,NA,NA,NA
20,8,6681.50035728468,77000,"part time","Own",1,78,22,4,17,1419.22846116824,918.619637929269,523.97319789163,1065.04147558048,254.917795666831,NA,NA,NA,NA
20,9,6294.41150223138,77000,"part time","Own",1,78,22,4,17,1108.12140671248,321.569602211786,329.692363518883,1334.70674807616,100.051909208204,NA,NA,NA,NA
20,10,6071.27187933462,77000,"part time","Own",1,78,22,4,17,1618.21480850764,533.222618344634,427.340071998778,1506.24838207862,96.7397049097225,NA,NA,NA,NA
20,11,5875.29818490148,77000,"part time","Own",1,78,22,4,17,1649.97655768411,536.616617172194,457.733190898333,1276.70588039899,254.536676139206,NA,NA,NA,NA
20,12,6992.45144015101,77000,"part time","Own",1,78,22,4,17,1608.01349748313,522.087606014069,397.569002716125,987.15496054671,299.02813273579,14356.9452391355,17,"Debt Consolidation","Approved"
21,1,5421.650450374,61000,"full time","Own",7,22,98,12,18,611.475189208351,711.990266549535,281.814722677967,907.880256048765,220.832743191542,NA,NA,NA,NA
21,2,4722.01804865229,61000,"full time","Own",7,22,98,12,18,837.63567857662,251.252202660227,429.150373502734,945.650642844806,68.0091380875248,NA,NA,NA,NA
21,3,4972.53651069865,61000,"full time","Own",7,22,98,12,18,528.724149002302,609.954940168249,253.159101603333,623.045614311625,116.63643739947,NA,NA,NA,NA
21,4,5245.10468305477,61000,"full time","Own",7,22,98,12,18,940.079433269161,535.257701857916,388.031565213423,955.887698074451,78.9707428691264,NA,NA,NA,NA
21,5,4824.73822065707,61000,"full time","Own",7,22,98,12,18,1111.65281039605,702.742702266839,448.238656675059,809.528968160461,107.459383705791,NA,NA,NA,NA
21,6,5219.50287190654,61000,"full time","Own",7,22,98,12,18,656.835407130486,438.430207441681,438.899681420107,777.120035283564,119.405393076231,NA,NA,NA,NA
21,7,4657.97927838285,61000,"full time","Own",7,22,98,12,18,1072.23311177931,468.099987701514,244.370131573338,1029.55662956897,153.531764180534,NA,NA,NA,NA
21,8,4946.72891873245,61000,"full time","Own",7,22,98,12,18,726.337327072748,671.271275439608,483.485048742499,1176.55357310614,159.234666742823,NA,NA,NA,NA
21,9,5099.71591207044,61000,"full time","Own",7,22,98,12,18,1040.28545412079,288.26363451988,284.136729473123,1048.81222529201,230.120081667153,NA,NA,NA,NA
21,10,4906.39016775337,61000,"full time","Own",7,22,98,12,18,1354.38339521529,499.428960170719,435.369478595416,706.054250408096,238.211071159554,NA,NA,NA,NA
21,11,5059.7322358711,61000,"full time","Own",7,22,98,12,18,1235.72754094871,458.673808754681,261.07136739103,1002.78513923064,102.476651900379,NA,NA,NA,NA
21,12,4827.19498181638,61000,"full time","Own",7,22,98,12,18,848.620041791071,512.850097174721,341.298379306592,1142.13669622997,74.1468740109034,13836.9348186767,8,"Medical Expenses","Rejected"
22,1,3580.93944269931,43000,"full time","Own",20,37,78,3,20,818.334194715169,302.156365400025,280.859700964418,774.184509094077,47.6635094634865,NA,NA,NA,NA
22,2,3813.82547564572,43000,"full time","Own",20,37,78,3,20,924.716773842294,243.081067404442,208.080379261304,831.566048940836,101.581955112931,NA,NA,NA,NA
22,3,3710.62719059022,43000,"full time","Own",20,37,78,3,20,396.164009470057,461.151556089797,225.764791659638,406.984009727676,165.959178444685,NA,NA,NA,NA
22,4,3583.69001996471,43000,"full time","Own",20,37,78,3,20,477.420310745601,300.238118382902,222.249396455976,738.962567890577,117.908335389744,NA,NA,NA,NA
22,5,3700.09437352031,43000,"full time","Own",20,37,78,3,20,595.319659172365,355.60091488292,339.851490013668,493.112958792633,55.2388562507409,NA,NA,NA,NA
22,6,3604.44223194306,43000,"full time","Own",20,37,78,3,20,701.824599955001,537.810892627299,248.25026344311,682.730202808488,64.0369895333004,NA,NA,NA,NA
22,7,3559.60698810716,43000,"full time","Own",20,37,78,3,20,741.29306616606,270.430819545994,253.615378649082,478.053302265318,46.3692641230402,NA,NA,NA,NA
22,8,3651.57653825978,43000,"full time","Own",20,37,78,3,20,608.8167965307,414.97624923301,182.670136618653,379.974520256097,101.192620378247,NA,NA,NA,NA
22,9,3678.94155817727,43000,"full time","Own",20,37,78,3,20,685.957227787917,229.762032911501,229.664310871152,743.594379808897,85.0587631239721,NA,NA,NA,NA
22,10,3471.67364191264,43000,"full time","Own",20,37,78,3,20,376.567039931387,300.491463154999,290.332510694846,419.583569069742,49.6863254659982,NA,NA,NA,NA
22,11,3928.51899968615,43000,"full time","Own",20,37,78,3,20,731.901613874896,254.332151150458,354.915807795301,934.331401755992,130.43199899718,NA,NA,NA,NA
22,12,3702.64890016212,43000,"full time","Own",20,37,78,3,20,663.246225247683,374.225534304381,334.432275974988,841.732813891777,55.2300599010875,20167.9035890149,24,"Debt Consolidation","Approved"
23,1,4217.0659534672,49000,"part time","Own",2,33,56,11,11,1034.67847827657,391.107520211599,250.745840027511,717.798828854923,161.245391602474,NA,NA,NA,NA
23,2,4476.89295624926,49000,"part time","Own",2,33,56,11,11,968.382706495802,599.859834095066,273.887047400384,943.092243696697,61.2371740079485,NA,NA,NA,NA
23,3,4452.22103412962,49000,"part time","Own",2,33,56,11,11,1201.97854168221,631.497638017616,412.727651497477,865.497892157051,53.0583760289887,NA,NA,NA,NA
23,4,3757.43784343746,49000,"part time","Own",2,33,56,11,11,738.422914165589,345.139983288707,320.557606430873,792.130233636668,58.1602041517817,NA,NA,NA,NA
23,5,4079.82687081676,49000,"part time","Own",2,33,56,11,11,681.701429257145,429.124712099966,396.488301366211,867.338406133227,44.6759893376503,NA,NA,NA,NA
23,6,4349.7512844624,49000,"part time","Own",2,33,56,11,11,503.611029809662,335.352523493622,373.097443058962,987.743660437187,96.6064189730481,NA,NA,NA,NA
23,7,3775.04877186147,49000,"part time","Own",2,33,56,11,11,959.721170475159,435.815472496812,366.080223420352,480.145871932639,52.8765609896867,NA,NA,NA,NA
23,8,3864.34273514509,49000,"part time","Own",2,33,56,11,11,1156.96673622353,303.418405675933,341.890399212356,923.329713763693,79.2152231971653,NA,NA,NA,NA
23,9,3700.55343636001,49000,"part time","Own",2,33,56,11,11,516.930166517907,485.745456843365,284.366237474732,776.642577681088,38.4816785688021,NA,NA,NA,NA
23,10,3957.34949586913,49000,"part time","Own",2,33,56,11,11,1082.21997587877,570.594905561967,255.799605123027,655.275541642099,61.0222462417373,NA,NA,NA,NA
23,11,4083.56571166078,49000,"part time","Own",2,33,56,11,11,1077.07994276845,452.913534312869,251.275934782682,424.717365997821,42.8203872019242,NA,NA,NA,NA
23,12,3686.0452473086,49000,"part time","Own",2,33,56,11,11,707.673796827038,528.341191793434,354.008372784758,839.702916851065,105.565954450034,30872.0900489716,16,"Home Improvement","Approved"
24,1,4822.5692048048,62000,"full time","Own",6,96,33,7,18,521.113139025528,259.987467429939,276.593251569856,601.625296756683,177.644093704239,NA,NA,NA,NA
24,2,5597.77651614665,62000,"full time","Own",6,96,33,7,18,989.19616233279,321.265770032069,280.719962362617,980.405698077394,187.338869546114,NA,NA,NA,NA
24,3,5413.39773063858,62000,"full time","Own",6,96,33,7,18,1328.46974165762,338.124495443337,308.974585044098,1057.81694073307,91.5905394819847,NA,NA,NA,NA
